doi,sc_title,sc_issn,sc_pub_name,sc_vol,sc_issue,sc_page_range,sc_abstract_api_endpoint,sc_human_url,sc_pub_date,sc_open_access_status,sc_query_used
10.3982/ECTA18821,Lumpy Durable Consumption Demand and the Limited Ammunition of Monetary Policy,00129682,Econometrica,89,6,2717-2749,https://api.elsevier.com/content/abstract/scopus_id/85111669559,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111669559&origin=inward,2021-11-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16414,"Inequality, Business Cycles, and Monetary-Fiscal Policy",00129682,Econometrica,89,6,2559-2599,https://api.elsevier.com/content/abstract/scopus_id/85109943493,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109943493&origin=inward,2021-11-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA15593,When Moving-Average Models Meet High-Frequency Data: Uniform Inference on Volatility,00129682,Econometrica,89,6,2787-2825,https://api.elsevier.com/content/abstract/scopus_id/85109914872,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109914872&origin=inward,2021-11-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17388,Identification at the Zero Lower Bound,00129682,Econometrica,89,6,2855-2885,https://api.elsevier.com/content/abstract/scopus_id/85108676664,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85108676664&origin=inward,2021-11-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17416,Sales and Markup Dispersion: Theory and Empirics,00129682,Econometrica,89,4,1753-1788,https://api.elsevier.com/content/abstract/scopus_id/85111681359,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111681359&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA18312,Extreme Points and Majorization: Economic Applications,00129682,Econometrica,89,4,1557-1593,https://api.elsevier.com/content/abstract/scopus_id/85111679836,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111679836&origin=inward,2021-07-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16773,Robust Bayesian Inference for Set-Identified Models,00129682,Econometrica,89,4,1519-1556,https://api.elsevier.com/content/abstract/scopus_id/85111647802,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111647802&origin=inward,2021-07-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17173,Attention Please!,00129682,Econometrica,89,4,1717-1751,https://api.elsevier.com/content/abstract/scopus_id/85111335293,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111335293&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16671,Redistribution Through Markets,00129682,Econometrica,89,4,1665-1698,https://api.elsevier.com/content/abstract/scopus_id/85111328735,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111328735&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17845,Recovering Preferences From Finite Data,00129682,Econometrica,89,4,1633-1664,https://api.elsevier.com/content/abstract/scopus_id/85111328534,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111328534&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17617,"Erratum to: Strategic Information Transmission (Econometrica, (1982), 50, 6, (1431), 10.2307/1913390)",00129682,Econometrica,89,4,1-10,https://api.elsevier.com/content/abstract/scopus_id/85111319104,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111319104&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16685,Reputation and Sovereign Default,00129682,Econometrica,89,4,1979-2010,https://api.elsevier.com/content/abstract/scopus_id/85111314448,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111314448&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16467,Present Bias,00129682,Econometrica,89,4,1921-1961,https://api.elsevier.com/content/abstract/scopus_id/85111312663,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111312663&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA18756,Local Projection Inference Is Simpler and More Robust Than You Think,00129682,Econometrica,89,4,1789-1823,https://api.elsevier.com/content/abstract/scopus_id/85111296864,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111296864&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17912,Bootstrap Standard Error Estimates and Inference,00129682,Econometrica,89,4,1963-1977,https://api.elsevier.com/content/abstract/scopus_id/85111296754,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111296754&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17265,Taxing Identity: Theory and Evidence From Early Islam,00129682,Econometrica,89,4,1881-1919,https://api.elsevier.com/content/abstract/scopus_id/85111280560,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111280560&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16084,Quantitative Analysis of Multiparty Tariff Negotiations,00129682,Econometrica,89,4,1595-1631,https://api.elsevier.com/content/abstract/scopus_id/85111275368,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111275368&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA18420,Corrigendum to “Maximality in the Farsighted Stable Set”,00129682,Econometrica,89,4,18-20,https://api.elsevier.com/content/abstract/scopus_id/85111273151,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111273151&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA8740,"Corrigendum to: Efficient Resource Allocation on the Basis of Priorities (Econometrica, (2002), 70, 6, (2489-2497), 10.1111/j.1468-0262.2002.00447.x)",00129682,Econometrica,89,4,15-17,https://api.elsevier.com/content/abstract/scopus_id/85111260512,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111260512&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17674,TV Advertising Effectiveness and Profitability: Generalizable Results From 288 Brands,00129682,Econometrica,89,4,1855-1879,https://api.elsevier.com/content/abstract/scopus_id/85111258002,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111258002&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16910,A New Parametrization of Correlation Matrices,00129682,Econometrica,89,4,1699-1715,https://api.elsevier.com/content/abstract/scopus_id/85111251540,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111251540&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA18054,"Corrigendum to: Assortative Matching With Large Firms (Econometrica, 86, 1, (85-132), 10.3982/ECTA14450)",00129682,Econometrica,89,4,11-14,https://api.elsevier.com/content/abstract/scopus_id/85111244945,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111244945&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17944,Generalized Local-to-Unity Models,00129682,Econometrica,89,4,1825-1854,https://api.elsevier.com/content/abstract/scopus_id/85104687491,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104687491&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17906,General Equilibrium Oligopoly and Ownership Structure,00129682,Econometrica,89,3,999-1048,https://api.elsevier.com/content/abstract/scopus_id/85113250310,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113250310&origin=inward,2021-05-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA18810,A Comment on: “General Equilibrium Oligopoly and Ownership Structure” by José Azar and Xavier Vives,00129682,Econometrica,89,3,1049-1053,https://api.elsevier.com/content/abstract/scopus_id/85105971788,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105971788&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA893PRES,The Econometric Society 2020 Annual Report of the President,00129682,Econometrica,89,3,1509-1518,https://api.elsevier.com/content/abstract/scopus_id/85105909867,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105909867&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA12576,Nash Equilibria on (Un)Stable Networks,00129682,Econometrica,89,3,1179-1206,https://api.elsevier.com/content/abstract/scopus_id/85105908551,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105908551&origin=inward,2021-05-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17344,Aggregate Dynamics in Lumpy Economies,00129682,Econometrica,89,3,1235-1264,https://api.elsevier.com/content/abstract/scopus_id/85105882165,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105882165&origin=inward,2021-05-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA18868,Reply to: Comments on “General Equilibrium Oligopoly and Ownership Structure”,00129682,Econometrica,89,3,1061-1063,https://api.elsevier.com/content/abstract/scopus_id/85105759569,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105759569&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA15142,Asset Pricing With Endogenously Uninsurable Tail Risk,00129682,Econometrica,89,3,1471-1505,https://api.elsevier.com/content/abstract/scopus_id/85105749275,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105749275&origin=inward,2021-05-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17016,Screening in Vertical Oligopolies,00129682,Econometrica,89,3,1265-1311,https://api.elsevier.com/content/abstract/scopus_id/85105727561,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105727561&origin=inward,2021-05-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA14929,Optimal Asset Management Contracts With Hidden Savings,00129682,Econometrica,89,3,1099-1139,https://api.elsevier.com/content/abstract/scopus_id/85105726255,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105726255&origin=inward,2021-05-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16438,A Macroeconomic Model With Financially Constrained Producers and Intermediaries,00129682,Econometrica,89,3,1361-1418,https://api.elsevier.com/content/abstract/scopus_id/85105725151,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105725151&origin=inward,2021-05-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA18862,A Comment on: “General Equilibrium Oligopoly and Ownership Structure” by José Azar and Xavier Vives,00129682,Econometrica,89,3,1055-1059,https://api.elsevier.com/content/abstract/scopus_id/85105725143,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105725143&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16535,Viability and Arbitrage Under Knightian Uncertainty,00129682,Econometrica,89,3,1207-1234,https://api.elsevier.com/content/abstract/scopus_id/85105723606,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105723606&origin=inward,2021-05-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16297,Optimal Auction Design With Common Values: An Informationally Robust Approach,00129682,Econometrica,89,3,1313-1360,https://api.elsevier.com/content/abstract/scopus_id/85105719476,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105719476&origin=inward,2021-05-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16907,Finite-Sample Optimal Estimation and Inference on Average Treatment Effects Under Unconfoundedness,00129682,Econometrica,89,3,1141-1177,https://api.elsevier.com/content/abstract/scopus_id/85105713222,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105713222&origin=inward,2021-05-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16274,Inference for Iterated GMM Under Misspecification,00129682,Econometrica,89,3,1419-1447,https://api.elsevier.com/content/abstract/scopus_id/85105708787,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105708787&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA18508,Limit Points of Endogenous Misspecified Learning,00129682,Econometrica,89,3,1065-1098,https://api.elsevier.com/content/abstract/scopus_id/85103951506,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103951506&origin=inward,2021-05-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17969,Salvaging Falsified Instrumental Variable Models,00129682,Econometrica,89,3,1449-1469,https://api.elsevier.com/content/abstract/scopus_id/85103168947,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103168947&origin=inward,2021-05-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA15510,Selecting Applicants,00129682,Econometrica,89,2,615-645,https://api.elsevier.com/content/abstract/scopus_id/85102943768,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102943768&origin=inward,2021-03-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA19347,Strategic Analysis of Auctions,00129682,Econometrica,89,2,555-561,https://api.elsevier.com/content/abstract/scopus_id/85102934516,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102934516&origin=inward,2021-03-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16437,Model Selection for Treatment Choice: Penalized Welfare Maximization,00129682,Econometrica,89,2,825-848,https://api.elsevier.com/content/abstract/scopus_id/85102919512,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102919512&origin=inward,2021-03-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA14667,Errors in the Dependent Variable of Quantile Regression Models,00129682,Econometrica,89,2,849-873,https://api.elsevier.com/content/abstract/scopus_id/85102823645,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102823645&origin=inward,2021-03-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16413,Theory of Weak Identification in Semiparametric Models,00129682,Econometrica,89,2,733-763,https://api.elsevier.com/content/abstract/scopus_id/85102815618,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102815618&origin=inward,2021-03-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17489,Reasonable Doubt: Experimental Detection of Job-Level Employment Discrimination,00129682,Econometrica,89,2,765-792,https://api.elsevier.com/content/abstract/scopus_id/85102795221,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102795221&origin=inward,2021-03-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17497,Information Technology and Government Decentralization: Experimental Evidence From Paraguay,00129682,Econometrica,89,2,677-701,https://api.elsevier.com/content/abstract/scopus_id/85102793698,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102793698&origin=inward,2021-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16703,Spurious Factor Analysis,00129682,Econometrica,89,2,591-614,https://api.elsevier.com/content/abstract/scopus_id/85102781885,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102781885&origin=inward,2021-03-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17813,Local Projections and VARs Estimate the Same Impulse Responses,00129682,Econometrica,89,2,955-980,https://api.elsevier.com/content/abstract/scopus_id/85102772596,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102772596&origin=inward,2021-03-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17032,Equitable Voting Rules,00129682,Econometrica,89,2,563-589,https://api.elsevier.com/content/abstract/scopus_id/85102771230,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102771230&origin=inward,2021-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17126,Long-Term Contracting With Time-Inconsistent Agents,00129682,Econometrica,89,2,793-824,https://api.elsevier.com/content/abstract/scopus_id/85102755863,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102755863&origin=inward,2021-03-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17288,Strategic Sample Selection,00129682,Econometrica,89,2,911-953,https://api.elsevier.com/content/abstract/scopus_id/85102751474,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102751474&origin=inward,2021-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA15746,Quantile Factor Models,00129682,Econometrica,89,2,875-910,https://api.elsevier.com/content/abstract/scopus_id/85102737553,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102737553&origin=inward,2021-03-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA12807,Micro Data and Macro Technology,00129682,Econometrica,89,2,703-732,https://api.elsevier.com/content/abstract/scopus_id/85102728715,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102728715&origin=inward,2021-03-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16915,Learning From Coworkers,00129682,Econometrica,89,2,647-676,https://api.elsevier.com/content/abstract/scopus_id/85102726640,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102726640&origin=inward,2021-03-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17548,From Blackwell Dominance in Large Samples to Rényi Divergences and Back Again,00129682,Econometrica,89,1,475-506,https://api.elsevier.com/content/abstract/scopus_id/85100274295,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100274295&origin=inward,2021-01-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17017,Equilibrium Allocations Under Alternative Waitlist Designs: Evidence From Deceased Donor Kidneys,00129682,Econometrica,89,1,37-76,https://api.elsevier.com/content/abstract/scopus_id/85100218780,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100218780&origin=inward,2021-01-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17378,A Practical Guide to Updating Beliefs From Contradictory Evidence,00129682,Econometrica,89,1,415-436,https://api.elsevier.com/content/abstract/scopus_id/85100191514,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100191514&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA16801,The Empirical Content of Binary Choice Models,00129682,Econometrica,89,1,457-474,https://api.elsevier.com/content/abstract/scopus_id/85100173276,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100173276&origin=inward,2021-01-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA15732,Policy Learning With Observational Data,00129682,Econometrica,89,1,133-161,https://api.elsevier.com/content/abstract/scopus_id/85100168723,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100168723&origin=inward,2021-01-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17440,A Preferred-Habitat Model of the Term Structure of Interest Rates,00129682,Econometrica,89,1,77-112,https://api.elsevier.com/content/abstract/scopus_id/85100162774,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100162774&origin=inward,2021-01-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
10.3982/ECTA17527,Adaptive Treatment Assignment in Experiments for Policy Choice,00129682,Econometrica,89,1,113-132,https://api.elsevier.com/content/abstract/scopus_id/85100141845,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100141845&origin=inward,2021-01-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800129682%29&date=1990-2021
