doi,sc_title,sc_issn,sc_pub_name,sc_vol,sc_issue,sc_page_range,sc_abstract_api_endpoint,sc_human_url,sc_pub_date,sc_open_access_status,sc_query_used
10.1093/restud/rdab013,A Theory of Foreign Exchange Interventions,00346527,Review of Economic Studies,88,6,2857-2885,https://api.elsevier.com/content/abstract/scopus_id/85120888087,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120888087&origin=inward,2021-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdab012,Dynastic Precautionary Savings,00346527,Review of Economic Studies,88,6,2735-2765,https://api.elsevier.com/content/abstract/scopus_id/85114709126,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85114709126&origin=inward,2021-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdab004,Credit Shocks and Equilibrium Dynamics in Consumer Durable Goods Markets,00346527,Review of Economic Studies,88,6,2935-2969,https://api.elsevier.com/content/abstract/scopus_id/85111683523,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111683523&origin=inward,2021-11-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdab009,Identifying Shocks via Time-Varying Volatility,00346527,Review of Economic Studies,88,6,3086-3124,https://api.elsevier.com/content/abstract/scopus_id/85110827219,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110827219&origin=inward,2021-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdab015,Global Imbalances and Policy Wars at the Zero Lower Bound,00346527,Review of Economic Studies,88,6,2570-2621,https://api.elsevier.com/content/abstract/scopus_id/85110017979,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110017979&origin=inward,2021-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa038,Optimal automatic stabilizers,00346527,Review of Economic Studies,88,5,2375-2406,https://api.elsevier.com/content/abstract/scopus_id/85118189794,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118189794&origin=inward,2021-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa091,Reorganization or liquidation: Bankruptcy choice and firm dynamics,00346527,Review of Economic Studies,88,5,2239-2274,https://api.elsevier.com/content/abstract/scopus_id/85118188350,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118188350&origin=inward,2021-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa087,Identifying the costs of a public health success: Arsenic well water contamination and productivity in bangladesh,00346527,Review of Economic Studies,88,5,2479-2526,https://api.elsevier.com/content/abstract/scopus_id/85118179011,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118179011&origin=inward,2021-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa090,A theory of narrow thinking,00346527,Review of Economic Studies,88,5,2344-2374,https://api.elsevier.com/content/abstract/scopus_id/85118165839,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118165839&origin=inward,2021-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdab007,A reply to campbell and mau,00346527,Review of Economic Studies,88,5,2560-2563,https://api.elsevier.com/content/abstract/scopus_id/85118163034,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118163034&origin=inward,2021-10-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdab024,Erratum: Consumer scores and price discrimination (The Review of Economic Studies (2020) 87:2 (750-791) DOI: 10.1093/restud/rdz046),00346527,Review of Economic Studies,88,5,2564,https://api.elsevier.com/content/abstract/scopus_id/85118160728,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118160728&origin=inward,2021-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa080,Fiscal rules as bargaining chips,00346527,Review of Economic Studies,88,5,2439-2478,https://api.elsevier.com/content/abstract/scopus_id/85118159324,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118159324&origin=inward,2021-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdab001,"Informational herding, optimal experimentation, and contrarianism",00346527,Review of Economic Studies,88,5,2527-2554,https://api.elsevier.com/content/abstract/scopus_id/85118156165,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118156165&origin=inward,2021-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdab023,Erratum: The equilibrium impact of agricultural risk on intermediate inputs and aggregate productivity (The Review of Economic Studies (2020) DOI: 10.1093/restud/rdaa084),00346527,Review of Economic Studies,88,5,2565,https://api.elsevier.com/content/abstract/scopus_id/85118118987,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118118987&origin=inward,2021-10-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa081,The gender earnings gap in the gig economy: Evidence from over a million rideshare drivers,00346527,Review of Economic Studies,88,5,2210-2238,https://api.elsevier.com/content/abstract/scopus_id/85118112427,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118112427&origin=inward,2021-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa088,Adverse selection in the marriage market: Hiv testing and marriage in rural malawi,00346527,Review of Economic Studies,88,5,2119-2148,https://api.elsevier.com/content/abstract/scopus_id/85118029432,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118029432&origin=inward,2021-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdab037,"On trade induced technical change: The impact of chinese imports on innovation, it, and productivity",00346527,Review of Economic Studies,88,5,2555-2559,https://api.elsevier.com/content/abstract/scopus_id/85117912255,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117912255&origin=inward,2021-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdab016,Record-keeping and cooperation in large societies,00346527,Review of Economic Studies,88,5,2179-2209,https://api.elsevier.com/content/abstract/scopus_id/85112574183,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112574183&origin=inward,2021-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa085,All-pay oligopolies: Price competition with unobservable inventory choices,00346527,Review of Economic Studies,88,5,2407-2438,https://api.elsevier.com/content/abstract/scopus_id/85109897678,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109897678&origin=inward,2021-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa092,Prizes versus contracts as incentives for innovation,00346527,Review of Economic Studies,88,5,2149-2178,https://api.elsevier.com/content/abstract/scopus_id/85108291542,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85108291542&origin=inward,2021-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa082,The returns to nursing: Evidence from a parental-leave program,00346527,Review of Economic Studies,88,5,2308-2343,https://api.elsevier.com/content/abstract/scopus_id/85106939062,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85106939062&origin=inward,2021-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa084,The equilibrium impact of agricultural risk on intermediate inputs and aggregate productivity,00346527,Review of Economic Studies,88,5,2275-2307,https://api.elsevier.com/content/abstract/scopus_id/85106216707,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85106216707&origin=inward,2021-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa030,Diversion in the Criminal Justice System,00346527,Review of Economic Studies,88,2,883-936,https://api.elsevier.com/content/abstract/scopus_id/85119616601,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119616601&origin=inward,2021-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa056,Browsing versus Studying: A Pro-market Case for Regulation,00346527,Review of Economic Studies,88,2,708-729,https://api.elsevier.com/content/abstract/scopus_id/85119615471,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119615471&origin=inward,2021-03-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa018,Housing Wealth Effects: The Long View,00346527,Review of Economic Studies,88,2,669-707,https://api.elsevier.com/content/abstract/scopus_id/85119611311,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119611311&origin=inward,2021-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa062,Trade and Domestic Production Networks,00346527,Review of Economic Studies,88,2,643-668,https://api.elsevier.com/content/abstract/scopus_id/85119606346,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119606346&origin=inward,2021-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa068,Signalling to Experts,00346527,Review of Economic Studies,88,2,800-850,https://api.elsevier.com/content/abstract/scopus_id/85119589749,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119589749&origin=inward,2021-03-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa036,The Effects of Competition and Entry in Multi-sided Markets,00346527,Review of Economic Studies,88,2,1002-1030,https://api.elsevier.com/content/abstract/scopus_id/85119588300,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119588300&origin=inward,2021-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa028,The Origins of Violence in Rwanda,00346527,Review of Economic Studies,88,2,730-763,https://api.elsevier.com/content/abstract/scopus_id/85119585070,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119585070&origin=inward,2021-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa007,The Efficiency of Real-World Bargaining: Evidence from Wholesale Used-Auto Auctions,00346527,Review of Economic Studies,88,2,851-882,https://api.elsevier.com/content/abstract/scopus_id/85119581175,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119581175&origin=inward,2021-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa023,Multiple Equilibria in Open Economies with Collateral Constraints,00346527,Review of Economic Studies,88,2,969-1001,https://api.elsevier.com/content/abstract/scopus_id/85119579137,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119579137&origin=inward,2021-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa049,Robust Mechanism Design of Exchange,00346527,Review of Economic Studies,88,2,521-573,https://api.elsevier.com/content/abstract/scopus_id/85119578862,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119578862&origin=inward,2021-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa035,Likelihood Ratio-Based Tests for Markov Regime Switching,00346527,Review of Economic Studies,88,2,937-968,https://api.elsevier.com/content/abstract/scopus_id/85118830621,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118830621&origin=inward,2021-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa048,Carbon Taxes and Climate Commitment with Non-constant Time Preference,00346527,Review of Economic Studies,88,2,764-799,https://api.elsevier.com/content/abstract/scopus_id/85113707320,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113707320&origin=inward,2021-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa060,Face-to-Face Communication in Organizations,00346527,Review of Economic Studies,88,2,574-609,https://api.elsevier.com/content/abstract/scopus_id/85111305689,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111305689&origin=inward,2021-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa051,Self-enforcing Agreements and Forward Induction Reasoning,00346527,Review of Economic Studies,88,2,610-642,https://api.elsevier.com/content/abstract/scopus_id/85109965732,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109965732&origin=inward,2021-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa069,Balance Sheet Channel with Information-Trading Frictions in Secondary Markets,00346527,Review of Economic Studies,88,1,44-90,https://api.elsevier.com/content/abstract/scopus_id/85104895866,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104895866&origin=inward,2021-01-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa061,"Back to Basics: Basic Research Spillovers, Innovation Policy, and Growth",00346527,Review of Economic Studies,88,1,1-43,https://api.elsevier.com/content/abstract/scopus_id/85104884093,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104884093&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa050,The Cyclicality of Sales and Aggregate Price Flexibility,00346527,Review of Economic Studies,88,1,334-377,https://api.elsevier.com/content/abstract/scopus_id/85104882487,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104882487&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa034,Cross-Sectional Patterns of Mortgage Debt during the Housing Boom: Evidence and Implications,00346527,Review of Economic Studies,88,1,229-259,https://api.elsevier.com/content/abstract/scopus_id/85104874543,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104874543&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa017,How Efficient are Decentralized Auction Platforms?,00346527,Review of Economic Studies,88,1,91-125,https://api.elsevier.com/content/abstract/scopus_id/85104852661,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104852661&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa039,Shocking Racial Attitudes: Black G.I.s in Europe,00346527,Review of Economic Studies,88,1,489-520,https://api.elsevier.com/content/abstract/scopus_id/85104840527,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104840527&origin=inward,2021-01-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa047,The Macroeconomics of Microfinance,00346527,Review of Economic Studies,88,1,126-161,https://api.elsevier.com/content/abstract/scopus_id/85104833309,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104833309&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa037,A Theory of Strategic Uncertainty and Cultural Diversity,00346527,Review of Economic Studies,88,1,287-333,https://api.elsevier.com/content/abstract/scopus_id/85104824873,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104824873&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa055,A Model of Relative Thinking,00346527,Review of Economic Studies,88,1,162-191,https://api.elsevier.com/content/abstract/scopus_id/85104824772,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104824772&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa029,"The Impact of Immigration on Wages, Internal Migration, and Welfare",00346527,Review of Economic Studies,88,1,406-453,https://api.elsevier.com/content/abstract/scopus_id/85104824513,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104824513&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa058,Abatement Strategies and the Cost of Environmental Regulation: Emission Standards on the European Car Market,00346527,Review of Economic Studies,88,1,454-488,https://api.elsevier.com/content/abstract/scopus_id/85104133482,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104133482&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/RESTUD/RDZ003,Immigrants and the making of america,00346527,Review of Economic Studies,87,1,382-419,https://api.elsevier.com/content/abstract/scopus_id/85100994989,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100994989&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/RESTUD/RDZ016,Estimation with aggregate shocks,00346527,Review of Economic Studies,87,3,1365-1398,https://api.elsevier.com/content/abstract/scopus_id/85100975491,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100975491&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/RESTUD/RDZ017,The development effects of the extractive colonial economy: The dutch cultivation system in java,00346527,Review of Economic Studies,87,1,164-203,https://api.elsevier.com/content/abstract/scopus_id/85100962130,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100962130&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/RESTUD/RDZ021,External validity in a stochastic world: Evidence from low-income countries,00346527,Review of Economic Studies,87,1,343-381,https://api.elsevier.com/content/abstract/scopus_id/85100900918,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100900918&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa024,Monetary Policy and the Predictability of Nominal Exchange Rates,00346527,Review of Economic Studies,88,1,192-228,https://api.elsevier.com/content/abstract/scopus_id/85100168974,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100168974&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa040,"Bank Capital Redux: Solvency, Liquidity, and Crisis",00346527,Review of Economic Studies,88,1,260-286,https://api.elsevier.com/content/abstract/scopus_id/85096020771,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85096020771&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa016,Heads or Tails: The Impact of a Coin Toss on Major Life Decisions and Subsequent Happiness,00346527,Review of Economic Studies,88,1,378-405,https://api.elsevier.com/content/abstract/scopus_id/85090677746,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090677746&origin=inward,2021-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa009,Crime is Terribly Revealing: Information Technology and Police Productivity,00346527,Review of Economic Studies,87,6,2727-2753,https://api.elsevier.com/content/abstract/scopus_id/85101469199,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101469199&origin=inward,2020-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa012,Random Inspections and Periodic Reviews: Optimal Dynamic Monitoring,00346527,Review of Economic Studies,87,6,2893-2937,https://api.elsevier.com/content/abstract/scopus_id/85101456321,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101456321&origin=inward,2020-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa020,Top of the Class: The Importance of Ordinal Rank,00346527,Review of Economic Studies,87,6,2777-2826,https://api.elsevier.com/content/abstract/scopus_id/85100869417,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100869417&origin=inward,2020-11-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdz052,Externalities and Benefit Design in Health Insurance,00346527,Review of Economic Studies,87,6,2827-2858,https://api.elsevier.com/content/abstract/scopus_id/85100866635,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100866635&origin=inward,2020-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdz066,Approximate Random Allocation Mechanisms,00346527,Review of Economic Studies,87,6,2473-2510,https://api.elsevier.com/content/abstract/scopus_id/85100865668,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100865668&origin=inward,2020-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
10.1093/restud/rdaa021,Endogenous Agency Problems and the Dynamics of Rents,00346527,Review of Economic Studies,87,6,2542-2567,https://api.elsevier.com/content/abstract/scopus_id/85100865367,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100865367&origin=inward,2020-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800346527%29&date=1990-2021
