volume,issue,date,abstract,author,jel_desc,jel_code,title,L_code,K_code,D4_code,O3_code,G34_code,year,month,day
136,1,2021-02-01,"We examine historical banking crises through the lens of bank equity declines, which cover a broad sample of episodes of banking distress with and without banking panics. To do this, we construct a new data set on bank equity returns and narrative information on banking panics for 46 countries over the period of 1870 to 2016. We find that even in the absence of panics, large bank equity declines are associated with substantial credit contractions and output gaps. Although panics are an important amplification mechanism, our results indicate that panics are not necessary for banking crises to have severe economic consequences. Furthermore, panics tend to be preceded by large bank equity declines, suggesting that panics are the result, rather than the cause, of earlier bank losses. We use bank equity returns to uncover a number of forgotten historical banking crises and create a banking crisis chronology that distinguishes between bank equity losses and panics.","['Verner, Emil', 'Baron, Matthew', 'Xiong, Wei']","['Financial Markets and the Macroeconomy', 'Financial Crises', 'Banks; Depository Institutions; Micro Finance Institutions; Mortgages', 'Financial Institutions and Services: Government Policy and Regulation', 'Economic History: Financial Markets and Institutions: General, International, or Comparative']","['E44', 'G01', 'G21', 'G28', 'N20']",Banking Crises without Panics,0,0,0,0,0,2021,02,01
136,1,2021-02-01,"We evaluate a randomized outreach study in which the IRS sent informational letters to 3.9 million households that paid a tax penalty for lacking health insurance coverage under the Affordable Care Act. Drawing on administrative data, we study the effect of this intervention on taxpayers' subsequent health insurance enrollment and mortality. We find the intervention led to increased coverage during the subsequent two years and reduced mortality among middle-aged adults over the same time period. The results provide experimental evidence that health insurance coverage can reduce mortality in the United States.","['Lurie, Ithai Z.', 'Goldin, Jacob', 'McCubbin, Janet']","['Insurance; Insurance Companies; Actuarial Studies', 'Personal Income and Other Nonbusiness Taxes and Subsidies; includes inheritance and gift taxes', 'National Government Expenditures and Health', 'Health Behavior', 'Health Insurance, Public and Private']","['G22', 'H24', 'H51', 'I12', 'I13']",Health Insurance and Mortality: Experimental Evidence from Taxpayer Outreach,0,0,0,0,0,2021,02,01
135,4,2020-11-01,"Equilibria and optima generally differ in imperfectly competitive markets. Although this is well understood theoretically, it is unclear how large the welfare distortions are in the aggregate economy. Do they matter quantitatively? To answer this question, we develop a multisector monopolistic competition model with endogenous firm entry and selection, productivity, and markups. Using French and UK data, we quantify the gap between the equilibrium and optimal allocations. We find that inefficiencies in the labor allocation and entry between sectors, as well as inefficient selection and output per firm within sectors, generate welfare losses of about 6%-10% of GDP.","['Suedekum, Jens', 'Behrens, Kristian', 'Mion, Giordano', 'Murata, Yasusada']","['Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity', 'Macroeconomics: Production', 'Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity', 'Labor Force and Employment, Size, and Structure', 'Oligopoly and Other Imperfect Markets']","['D24', 'E23', 'E24', 'J21', 'L13']",Quantifying the Gap between Equilibrium and Optimum under Monopolistic Competition,1,0,0,0,0,2020,11,01
135,4,2020-11-01,"Despite decades of research, the consistent estimation of structural forward-looking macroeconomic equations remains a formidable empirical challenge because of pervasive endogeneity issues. Prominent cases--the estimation of Phillips curves, Euler equations, or monetary policy rules--have typically relied on using predetermined variables as instruments, with mixed success. In this work, we propose a new approach that consists in using sequences of independently identified structural shocks as instrumental variables. Our approach is robust to weak instruments and is valid regardless of the shocks' variance contribution. We estimate a Phillips curve using monetary shocks as instruments and find that conventional methods substantially underestimate the slope of the Phillips curve.","['Mesters, Geert', 'Barnichon, Regis']","['Model Construction and Estimation', 'Macroeconomics: Production', 'Price Level; Inflation; Deflation', 'Monetary Policy']","['C51', 'E23', 'E31', 'E52']",Identifying Modern Macro Equations with Old Shocks,0,0,0,0,0,2020,11,01
135,4,2020-11-01,"How does an economy's production structure determine its macroeconomic response to sectoral distortions? We study a static, multisector framework in which production is organized in an input-output network and production decisions are distorted. Sectoral distortions manifest at the aggregate level via two channels: total factor productivity (TFP) and the labor wedge. We show that near efficiency, distortions have zero first-order effects on TFP and nonzero first-order effects on the labor wedge, and that a sufficient statistic for the latter are the Domar weights. We thereby provide a Hulten-like theorem for the aggregate effects of sectoral distortions. A quantitative application of the model to the 2008-09 financial crisis suggests that the U.S. input-output structure amplified financial distortions by roughly a factor of two during the crisis.","[""La'O, Jennifer"", 'Bigio, Saki']","['General Aggregative Models: Social Accounting Matrix', 'Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity', 'Financial Crises', 'Industrial Organization and Macroeconomics: Industrial Structure and Structural Change; Industrial Price Indices']","['E16', 'E24', 'G01', 'L16']",Distortions in Production Networks,1,0,0,0,0,2020,11,01
135,4,2020-11-01,"This article estimates the effect of environmental regulation on firm productivity using a spatial regression discontinuity design implicit in China's water quality monitoring system. Because water quality readings are important for political evaluations and the monitoring stations only capture emissions from their upstream regions, local government officials are incentivized to enforce tighter environmental standards on firms immediately upstream of a monitoring station, rather than those immediately downstream. Exploiting this discontinuity in regulation stringency with novel firm-level geocoded emission and production data sets, we find that immediate upstream polluters face a more than 24% reduction in total factor productivity (TFP), and a more than 57% reduction in chemical oxygen demand emissions, as compared with their immediate downstream counterparts. We find that the discontinuity in TFP does not exist in nonpolluting industries, only emerged after the government explicitly linked political promotion to water quality readings, and was predominantly driven by prefectural cities with career-driven leaders. Linking the TFP estimate with the emission estimate, a back-of-the-envelope calculation indicates that China's water regulation efforts between 2000 and 2007 were associated with an economic cost of more than 800 billion Chinese yuan.","['Wang, Shaoda', 'He, Guojun', 'Zhang, Bing']","['Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity', 'Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products', 'Economic Development: Urban, Rural, Regional, and Transportation Analysis; Housing; Infrastructure', 'Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment', 'Socialist Enterprises and Their Transitions', 'Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling', 'Environmental Economics: Government Policy']","['D24', 'O13', 'O18', 'P28', 'P31', 'Q53', 'Q58']",Watering Down Environmental Regulation in China,0,0,0,0,0,2020,11,01
135,4,2020-11-01,"Using newly constructed spatially disaggregated data for London from 1801 to 1921, we show that the invention of the steam railway led to the first large-scale separation of workplace and residence. We show that a class of quantitative urban models is remarkably successful in explaining this reorganization of economic activity. We structurally estimate one of the models in this class and find substantial agglomeration forces in both production and residence. In counterfactuals, we find that removing the whole railway network reduces the population and the value of land and buildings in London by up to 51.5% and 53.3% respectively, and decreases net commuting into the historical center of London by more than 300,000 workers.","['Heblich, Stephan', 'Redding, Stephen J.', 'Sturm, Daniel M.']","['Geographic Labor Mobility; Immigrant Workers', 'Railroads and Other Surface Transportation', 'Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: Europe: Pre-1913', 'Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: Europe: 1913-', 'Economic History: Transport, Trade, Energy, Technology, and Other Services: Europe: Pre-1913', 'Economic History: Transport, Trade, Energy, Technology, and Other Services: Europe: 1913-', 'Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics']","['J61', 'L92', 'N33', 'N34', 'N73', 'N74', 'R23']",The Making of the Modern Metropolis: Evidence from London,1,0,0,0,0,2020,11,01
135,4,2020-11-01,"The strength of contract enforcement determines how firms source inputs and organize production. Using microdata on Indian manufacturing plants, we show that production and sourcing decisions appear systematically distorted in states with weaker enforcement. Specifically, we document that in industries that tend to rely more heavily on relationship-specific intermediate inputs, plants in states with more-congested courts shift their expenditures away from intermediate inputs and have a greater vertical span of production. To quantify the effect of these distortions on aggregate productivity, we construct a model in which plants have several ways of producing, each with different bundles of inputs. Weak enforcement exacerbates a holdup problem that arises when using inputs that require customization, distorting both the intensive and extensive margins of input use. The equilibrium organization of production and the network structure of input-output linkages arise endogenously from the producers' simultaneous cost-minimization decisions. We identify the structural parameters that govern enforcement frictions from cross-state variation in the first moments of producers' cost shares. A set of counterfactuals show that enforcement frictions lower aggregate productivity to an extent that is relevant on the macro scale.","['Oberfield, Ezra', 'Boehm, Johannes']","['Firm Behavior: Empirical Analysis', 'Transactional Relationships; Contracts and Reputation; Networks', 'Organization of Production', 'Industry Studies: Manufacturing: General', 'Industrialization; Manufacturing and Service Industries; Choice of Technology', 'Empirical Studies of Economic Growth; Aggregate Productivity; Cross-Country Output Convergence']","['D22', 'L14', 'L23', 'L60', 'O14', 'O47']",Misallocation in the Market for Inputs: Enforcement and the Organization of Production,1,0,0,0,0,2020,11,01
135,4,2020-11-01,"This article studies the impact of changing job skills on career earnings dynamics for college graduates. We measure changes in the skill content of occupations between 2007 and 2019 using detailed job descriptions from a near universe of online job postings. We then develop a simple model where the returns to work experience are a race between on-the-job learning and skill obsolescence. Obsolescence lowers the return to experience, flattening the age-earnings profile in faster-changing careers. We show that the earnings premium for college graduates majoring in technology-intensive subjects such as computer science, engineering, and business declines rapidly, and that these graduates sort out of faster-changing occupations as they gain experience.","['Deming, David J.', 'Noray, Kadeem']","['Returns to Education', 'Human Capital; Skills; Occupational Choice; Labor Productivity', 'Wage Level and Structure; Wage Differentials']","['I26', 'J24', 'J31']","Earnings Dynamics, Changing Job Skills, and STEM Careers",0,0,0,0,0,2020,11,01
135,4,2020-11-01,"Nonemployment is often posited as a worker's outside option in wage-setting models such as bargaining and wage posting. The value of nonemployment is therefore a key determinant of wages. We measure the wage effect of changes in the value of nonemployment among initially employed workers. Our quasi-experimental variation in the value of nonemployment arises from four large reforms of unemployment insurance (UI) benefit levels in Austria. We document that wages are insensitive to UI benefit changes: point estimates imply a wage response of less than $0.01 per $1.00 UI benefit increase, and we can reject sensitivities larger than $0.03. The insensitivity holds even among workers with low wages and high predicted unemployment duration, and among job switchers hired out of unemployment. The insensitivity of wages to the nonemployment value presents a puzzle to the widely used Nash bargaining model, which predicts a sensitivity of $0.24-$0.48. Our evidence supports wage-setting models that insulate wages from the value of nonemployment.","['Young, Samuel', 'Schoefer, Benjamin', 'Zweimuller, Josef', 'Jager, Simon']","['Bargaining Theory; Matching Theory', 'Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity', 'Time Allocation and Labor Supply', 'Wage Level and Structure; Wage Differentials', 'Unemployment: Models, Duration, Incidence, and Job Search', 'Unemployment Insurance; Severance Pay; Plant Closings']","['C78', 'E24', 'J22', 'J31', 'J64', 'J65']",Wages and the Value of Nonemployment,0,0,0,0,0,2020,11,01
135,4,2020-11-01,"This article provides evidence from a fragile state that citizens demand more of a voice in the government when it tries to tax them. I examine a field experiment randomizing property tax collection across 356 neighborhoods of a large Congolese city. The tax campaign was the first time most citizens had been registered by the state or asked to pay formal taxes. It raised property tax compliance from 0.1% in control to 11.6% in treatment. It also increased political participation by about 5 percentage points (31%): citizens in taxed neighborhoods were more likely to attend town hall meetings hosted by the government or submit evaluations of its performance. To participate in these ways, the average citizen incurred costs equal to their daily household income, and treated citizens spent 43% more than control. Treated citizens also positively updated about the provincial government, perceiving more revenue, less leakage, and a greater responsibility to provide public goods. The results suggest that broadening the tax base has a ""participation dividend,"" a key idea in historical accounts of the emergence of inclusive governance in early modern Europe and a common justification for donor support of tax programs in weak states.","['Weigel, Jonathan L.']","['Field Experiments', 'Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior', 'Personal Income and Other Nonbusiness Taxes and Subsidies; includes inheritance and gift taxes', 'Public Goods', 'State and Local Taxation, Subsidies, and Revenue', 'Formal and Informal Sectors; Shadow Economy; Institutional Arrangements']","['C93', 'D72', 'H24', 'H41', 'H71', 'O17']",The Participation Dividend of Taxation: How Citizens in Congo Engage More with the State When It Tries to Tax Them,0,0,0,0,0,2020,11,01
135,4,2020-11-01,This article provides experimental support for the hypothesis that insurance can be a motive for religious donations. We randomize enrollment of members of a Pentecostal church in Ghana into a commercial funeral insurance policy. Then church members allocate money between themselves and a set of religious goods in a series of dictator games with significant stakes. Members enrolled in insurance give significantly less money to their own church compared with members who only receive information about the insurance. Enrollment also reduces giving toward other spiritual goods. We set up a model exploring different channels of religiously based insurance. The implications of the model and the results from the dictator games suggest that adherents perceive the church as a source of insurance and that this insurance is derived from beliefs in an interventionist God. Survey results suggest that material insurance from the church community is also important and we hypothesize that these two insurance channels exist in parallel.,"['Panin, Amma', 'Lassebie, Julie', 'Auriol, Emmanuelle', 'Seabright, Paul', 'Raiber, Eva']","['Insurance; Insurance Companies; Actuarial Studies', 'Household Finance: Insurance', 'Microeconomic Analyses of Economic Development', 'Economic Development: Financial Markets; Saving and Capital Investment; Corporate Finance and Governance', 'Cultural Economics: Religion']","['G22', 'G52', 'O12', 'O16', 'Z12']",God Insures Those Who Pay? Formal Insurance and Religious Offerings in Ghana,0,0,0,0,0,2020,11,01
135,3,2020-08-01,"We construct a dynamic model of election campaigns. In the model, opportunities for candidates to refine/clarify their policy positions are limited and arrive stochastically along the course of the campaign until the predetermined election date. We show that this simple friction leads to rich and subtle campaign dynamics. We first demonstrate these effects in a series of canonical static models of elections that we extend to dynamic settings, including models with valence and a multidimensional policy space. We then present general principles that underlie the results from those models. In particular, we establish that candidates spend a long time using ambiguous language during the election campaign in equilibrium.","['Sugaya, Takuo', 'Kamada, Yuichiro']","['Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior', 'Macroeconomic Policy, Macroeconomic Aspects of Public Finance, and General Outlook: General']","['D72', 'E60']",Optimal Timing of Policy Announcements in Dynamic Election Campaigns,0,0,0,0,0,2020,08,01
135,3,2020-08-01,"We introduce a simple method of recovering attention costs from choice data. Our method rests on a precise analogy with production theory. Costs of attention determine consumer demand and consumer welfare, just as a competitive firm's technology determines its supply curve and profits. We implement our recovery method experimentally, outline applications, and link our work to the broader literature on inattention and mistaken decisions.","['Csaba, Daniel', 'Caplin, Andrew', 'Leahy, John', 'Nov, Oded']","['Consumer Economics: Empirical Analysis', 'Firm Behavior: Empirical Analysis', 'Micro-Based Behavioral Economics: Role and Effects of Psychological, Emotional, Social, and Cognitive Factors on Decision Making']","['D12', 'D22', 'D91']","Rational Inattention, Competitive Supply, and Psychometrics",0,0,0,0,0,2020,08,01
135,3,2020-08-01,"We conducted a field experiment in a sales firm to test whether improving knowledge flows between coworkers affects productivity. Our design allows us to compare different management practices and isolate whether frictions to knowledge transmission primarily reside with knowledge seekers, knowledge providers, or both. We find large productivity gains from treatments that reduced frictions for knowledge seekers. Workers who were encouraged to seek advice from a randomly chosen partner during structured meetings had average sales gains exceeding 15%. These effects lasted at least 20 weeks after the experiment ended. Treatments intended to change knowledge providers' willingness to share information, in the form of incentives tied to partners' joint output, led to positive--but transitory--sales gains. Directing coworkers to share knowledge raised average productivity and reduced output dispersion between workers, highlighting the role that management practices play in generating spillovers inside the firm.","['Sandvik, Jason J.', 'Stanton, Christopher T.', 'Seegert, Nathan T.', 'Saouma, Richard E.']","['Field Experiments', 'Firm Behavior: Theory', 'Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity', 'Search; Learning; Information and Knowledge; Communication; Belief; Unawareness', 'Human Capital; Skills; Occupational Choice; Labor Productivity']","['C93', 'D21', 'D24', 'D83', 'J24']",Workplace Knowledge Flows,0,0,0,0,0,2020,08,01
135,3,2020-08-01,"We construct publicly available statistics on parents' incomes and students' earnings outcomes for each college in the United States using deidentified data from tax records. These statistics reveal that the degree of parental income segregation across colleges is very high, similar to that across neighborhoods. Differences in postcollege earnings between children from low- and high-income families are much smaller among students who attend the same college than across colleges. Colleges with the best earnings outcomes predominantly enroll students from high-income families, although a few mid-tier public colleges have both low parent income levels and high student earnings. Linking these income data to SAT and ACT scores, we simulate how changes in the allocation of students to colleges affect segregation and intergenerational mobility. Equalizing application, admission, and matriculation rates across parental income groups conditional on test scores would reduce segregation substantially, primarily by increasing the representation of middle-class students at more selective colleges. However, it would have little effect on the fraction of low-income students at elite private colleges because there are relatively few students from low-income families with sufficiently high SAT/ACT scores. Differences in parental income distributions across colleges could be eliminated by giving low- and middle-income students a sliding-scale preference in the application and admissions process similar to that implicitly given to legacy students at elite private colleges. Assuming that 80% of observational differences in students' earnings conditional on test scores, race, and parental income are due to colleges' causal effects--a strong assumption, but one consistent with prior work--such changes could reduce intergenerational income persistence among college students by about 25%. We conclude that changing how students are allocated to colleges could substantially reduce segregation and increase intergenerational mobility, even without changing colleges' educational programs.","['Yagan, Danny', 'Chetty, Raj', 'Friedman, John N.', 'Saez, Emmanuel', 'Turner, Nicholas']","['Higher Education; Research Institutions', 'Returns to Education', 'Wage Level and Structure; Wage Differentials', 'Job, Occupational, and Intergenerational Mobility; Promotion']","['I23', 'I26', 'J31', 'J62']",Income Segregation and Intergenerational Mobility across Colleges in the United States,0,0,0,0,0,2020,08,01
