doi,sc_title,sc_issn,sc_pub_name,sc_vol,sc_issue,sc_page_range,sc_abstract_api_endpoint,sc_human_url,sc_pub_date,sc_open_access_status,sc_query_used
10.1257/aer.20190189,Entry-proofness and discriminatory pricing under adverse selection,00028282,American Economic Review,111,8,2623-2659,https://api.elsevier.com/content/abstract/scopus_id/85111756492,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111756492&origin=inward,2021-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/aer.20190825,Place-based drivers of mortality: Evidence from migration,00028282,American Economic Review,111,8,2697-2735,https://api.elsevier.com/content/abstract/scopus_id/85111750390,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111750390&origin=inward,2021-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/aer.20191321,Mediation in reputational bargaining,00028282,American Economic Review,111,8,2444,https://api.elsevier.com/content/abstract/scopus_id/85111743318,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111743318&origin=inward,2021-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/aer.20181461,What to expect from the lower bound on interest rates: Evidence from derivatives prices,00028282,American Economic Review,111,8,2473,https://api.elsevier.com/content/abstract/scopus_id/85111724254,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111724254&origin=inward,2021-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/aer.20191726,The impacts of a multifaceted prenatal intervention on human capital accumulation in early life,00028282,American Economic Review,111,8,2506-2549,https://api.elsevier.com/content/abstract/scopus_id/85111720724,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111720724&origin=inward,2021-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/aer.20191258,Identifying present bias from the timing of choices,00028282,American Economic Review,111,8,2594-2622,https://api.elsevier.com/content/abstract/scopus_id/85108254513,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85108254513&origin=inward,2021-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/aer.20181346,Unwatched pollution: The effect of intermittent monitoring on air quality,00028282,American Economic Review,111,7,2101-2126,https://api.elsevier.com/content/abstract/scopus_id/85109946791,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109946791&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/aer.20191758,Notching R&amp;D investment with corporate income tax cuts in China,00028282,American Economic Review,111,7,2065-2100,https://api.elsevier.com/content/abstract/scopus_id/85109938191,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109938191&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/aer.20191657,Pay me later: Savings constraints and the demand for deferred payments,00028282,American Economic Review,111,7,2179-2212,https://api.elsevier.com/content/abstract/scopus_id/85109915009,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109915009&origin=inward,2021-07-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/aer.20200304,Adverse and advantageous selection in the laboratory,00028282,American Economic Review,111,7,2152-2178,https://api.elsevier.com/content/abstract/scopus_id/85109883103,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109883103&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/aer.20191204,How to avoid black markets for appointments with online booking systems,00028282,American Economic Review,111,7,2127-2151,https://api.elsevier.com/content/abstract/scopus_id/85109882531,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109882531&origin=inward,2021-07-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/aer.20200829,Market fragmentation,00028282,American Economic Review,111,7,2247-2274,https://api.elsevier.com/content/abstract/scopus_id/85109834160,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109834160&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/aer.20191972,"Recruitment, effort, and retention effects of performance contracts for civil servants: Experimental evidence from rwandan primary schools",00028282,American Economic Review,111,7,2313-2346,https://api.elsevier.com/content/abstract/scopus_id/85109798763,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109798763&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/aer.20200412,Security transitions,00028282,American Economic Review,111,7,2275-2308,https://api.elsevier.com/content/abstract/scopus_id/85109720715,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109720715&origin=inward,2021-07-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/aer.20191311,The economic consequences of bankruptcy reform,00028282,American Economic Review,111,7,2309-2341,https://api.elsevier.com/content/abstract/scopus_id/85109649599,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109649599&origin=inward,2021-07-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/aer.20200705,On her own account: How strengthening women's financial control impacts labor supply and gender norms,00028282,American Economic Review,111,7,2342-2375,https://api.elsevier.com/content/abstract/scopus_id/85106906405,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85106906405&origin=inward,2021-07-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/AER.20190586,The selection of talent: Experimental and structural evidence from Ethiopia,00028282,American Economic Review,111,6,1757-1806,https://api.elsevier.com/content/abstract/scopus_id/85107786380,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107786380&origin=inward,2021-06-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/AER.111.6.2049,Report of independent auditor,00028282,American Economic Review,111,6,2049-2063,https://api.elsevier.com/content/abstract/scopus_id/85107761200,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107761200&origin=inward,2021-06-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/AER.20201214,Digital dystopia,00028282,American Economic Review,111,6,2007-2048,https://api.elsevier.com/content/abstract/scopus_id/85107757794,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107757794&origin=inward,2021-06-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/AER.20190253,Discrete choice under risk with limited consideration,00028282,American Economic Review,111,6,1972-2006,https://api.elsevier.com/content/abstract/scopus_id/85107754642,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107754642&origin=inward,2021-06-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/AER.20190098,Can policy change culture? Government pension plans and traditional kinship practices,00028282,American Economic Review,111,6,1880-1917,https://api.elsevier.com/content/abstract/scopus_id/85107722856,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107722856&origin=inward,2021-06-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/AER.20200295,Can network theory-based targeting increase technology adoption?,00028282,American Economic Review,111,6,1918-1943,https://api.elsevier.com/content/abstract/scopus_id/85107718911,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107718911&origin=inward,2021-06-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/AER.20200153,Digitization and pre-purchase information: The causal and welfare impacts of reviews and crowd ratings,00028282,American Economic Review,111,6,944-1971,https://api.elsevier.com/content/abstract/scopus_id/85107256154,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107256154&origin=inward,2021-06-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/AER.20191780,Types of contact: A field experiment on collaborative and adversarial caste integration,00028282,American Economic Review,111,6,1807-1844,https://api.elsevier.com/content/abstract/scopus_id/85104251908,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104251908&origin=inward,2021-06-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/AER.20200451,Closing the gap: The effect of reducing complexity and uncertainty in college pricing on the choices of low-income students,00028282,American Economic Review,111,6,1721-1756,https://api.elsevier.com/content/abstract/scopus_id/85103580899,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103580899&origin=inward,2021-06-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/AER.20180733,Feedbacks: Financial markets and economic activity,00028282,American Economic Review,111,6,1845-1879,https://api.elsevier.com/content/abstract/scopus_id/85100535669,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100535669&origin=inward,2021-06-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/AER.20190240,Cross-region transfer multipliers in a monetary union: Evidence from social security and stimulus payments,00028282,American Economic Review,111,5,1689-1719,https://api.elsevier.com/content/abstract/scopus_id/85106305505,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85106305505&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
10.1257/AER.20190553,"Dynastic human capital, inequality, and intergenerational mobility",00028282,American Economic Review,111,5,1523-1548,https://api.elsevier.com/content/abstract/scopus_id/85106257126,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85106257126&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800028282%29&date=1990-2021
