doi,sc_title,sc_issn,sc_pub_name,sc_vol,sc_issue,sc_page_range,sc_abstract_api_endpoint,sc_human_url,sc_pub_date,sc_open_access_status,sc_query_used
10.1093/qje/qjab007,Indebted Demand,00335533,Quarterly Journal of Economics,136,4,2243-2307,https://api.elsevier.com/content/abstract/scopus_id/85107865785,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107865785&origin=inward,2021-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjab019,"Strict Id Laws Don't Stop Voters: Evidence from a U.S. Nationwide Panel, 2008-2018",00335533,Quarterly Journal of Economics,136,4,2615-2660,https://api.elsevier.com/content/abstract/scopus_id/85107757533,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107757533&origin=inward,2021-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjab013,The Economic Consequences of Increasing Sleep among the Urban Poor,00335533,Quarterly Journal of Economics,136,3,1887-1941,https://api.elsevier.com/content/abstract/scopus_id/85110773681,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110773681&origin=inward,2021-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjab011,Rate-Amplifying Demand and the Excess Sensitivity of Long-Term Rates,00335533,Quarterly Journal of Economics,136,3,1719-1781,https://api.elsevier.com/content/abstract/scopus_id/85110767528,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110767528&origin=inward,2021-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjab010,"Ownership, Learning, and Beliefs",00335533,Quarterly Journal of Economics,136,3,1665-1717,https://api.elsevier.com/content/abstract/scopus_id/85110703432,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110703432&origin=inward,2021-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjab015,The Effects of Foreign Multinationals on Workers and Firms in the United States,00335533,Quarterly Journal of Economics,136,3,1943-1991,https://api.elsevier.com/content/abstract/scopus_id/85110699152,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110699152&origin=inward,2021-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjab008,What do Consumers Consider before They Choose? Identification from Asymmetric Demand Responses,00335533,Quarterly Journal of Economics,136,3,1611-1663,https://api.elsevier.com/content/abstract/scopus_id/85110647998,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110647998&origin=inward,2021-08-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjab006,"O Brother, Where Start Thou? Sibling Spillovers on College and Major Choice in Four Countries",00335533,Quarterly Journal of Economics,136,3,1831-1886,https://api.elsevier.com/content/abstract/scopus_id/85110618736,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110618736&origin=inward,2021-08-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjab017,Mortality Effects and Choice across Private Health Insurance Plans,00335533,Quarterly Journal of Economics,136,3,1557-1610,https://api.elsevier.com/content/abstract/scopus_id/85110519707,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110519707&origin=inward,2021-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjab004,Medicaid and Mortality: New Evidence from Linked Survey and Administrative Data,00335533,Quarterly Journal of Economics,136,3,1783-1829,https://api.elsevier.com/content/abstract/scopus_id/85110456998,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110456998&origin=inward,2021-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjab016,Measuring the Equilibrium Impacts of Credit: Evidence from the Indian Microfinance Crisis,00335533,Quarterly Journal of Economics,136,3,1447-1497,https://api.elsevier.com/content/abstract/scopus_id/85110026830,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110026830&origin=inward,2021-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjab014,Redrawing the Map of Global Capital Flows: The Role of Cross-Border Financing and Tax Havens,00335533,Quarterly Journal of Economics,136,3,1499-1556,https://api.elsevier.com/content/abstract/scopus_id/85109683131,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109683131&origin=inward,2021-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjab012,Unions and Inequality over the Twentieth Century: New Evidence from Survey Data,00335533,Quarterly Journal of Economics,136,3,1325-1385,https://api.elsevier.com/content/abstract/scopus_id/85109489969,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109489969&origin=inward,2021-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjab005,Do You Know that I Know that You Know...? Higher-Order Beliefs in Survey Data,00335533,Quarterly Journal of Economics,136,3,1387-1446,https://api.elsevier.com/content/abstract/scopus_id/85104959109,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104959109&origin=inward,2021-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa043,"Belief movement, uncertainty reduction, and rational updating",00335533,Quarterly Journal of Economics,136,2,933-985,https://api.elsevier.com/content/abstract/scopus_id/85104895453,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104895453&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa038,Labor in the boardroom,00335533,Quarterly Journal of Economics,136,2,669-725,https://api.elsevier.com/content/abstract/scopus_id/85104875832,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104875832&origin=inward,2021-05-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa037,Unemployment insurance and job search behavior,00335533,Quarterly Journal of Economics,136,2,887-931,https://api.elsevier.com/content/abstract/scopus_id/85104874315,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104874315&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa048,Competition and relational contracts in the rwanda coffee chain,00335533,Quarterly Journal of Economics,136,2,1089-1143,https://api.elsevier.com/content/abstract/scopus_id/85104874073,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104874073&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa039,Building resilient health systems: Experimental evidence from sierra leone and the 2014 ebola outbreak,00335533,Quarterly Journal of Economics,136,2,1145-1198,https://api.elsevier.com/content/abstract/scopus_id/85104872210,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104872210&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa036,"Banking, trade, and the making of a dominant currency",00335533,Quarterly Journal of Economics,136,2,783-830,https://api.elsevier.com/content/abstract/scopus_id/85104860809,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104860809&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa047,Does integration change gender attitudes? The effect of randomly assigning women to traditionally male teams,00335533,Quarterly Journal of Economics,136,2,987-1030,https://api.elsevier.com/content/abstract/scopus_id/85104860583,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104860583&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa042,The environmental bias of trade policy,00335533,Quarterly Journal of Economics,136,2,831-886,https://api.elsevier.com/content/abstract/scopus_id/85104831836,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104831836&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa046,Who gets a second chance? effectiveness and equity in supervision of criminal offenders,00335533,Quarterly Journal of Economics,136,2,1199-1253,https://api.elsevier.com/content/abstract/scopus_id/85104829531,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104829531&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa041,Sweat Equity in U.S. Private Business,00335533,Quarterly Journal of Economics,136,2,727-781,https://api.elsevier.com/content/abstract/scopus_id/85104828299,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104828299&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjab002,The micro-level anatomy of the labor share decline,00335533,Quarterly Journal of Economics,136,2,1031-1087,https://api.elsevier.com/content/abstract/scopus_id/85104395646,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104395646&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa044,Supply chain disruptions: Evidence from the great east japan earthquake,00335533,Quarterly Journal of Economics,136,2,1255-1321,https://api.elsevier.com/content/abstract/scopus_id/85100187178,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100187178&origin=inward,2021-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa026,Rational Groupthink,00335533,Quarterly Journal of Economics,136,1,621-668,https://api.elsevier.com/content/abstract/scopus_id/85100321645,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100321645&origin=inward,2021-02-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa032,Crimes against Morality: Unintended Consequences of Criminalizing Sex Work,00335533,Quarterly Journal of Economics,136,1,427-469,https://api.elsevier.com/content/abstract/scopus_id/85100321612,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100321612&origin=inward,2021-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa028,Capital Obsolescence and Agricultural Productivity,00335533,Quarterly Journal of Economics,136,1,505-561,https://api.elsevier.com/content/abstract/scopus_id/85100315847,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100315847&origin=inward,2021-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa029,Health Insurance and Mortality: Experimental Evidence from Taxpayer Outreach,00335533,Quarterly Journal of Economics,136,1,1-49,https://api.elsevier.com/content/abstract/scopus_id/85100306516,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100306516&origin=inward,2021-02-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa033,Gender Differences in Job Search: Trading off Commute against Wage,00335533,Quarterly Journal of Economics,136,1,381-426,https://api.elsevier.com/content/abstract/scopus_id/85100305356,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100305356&origin=inward,2021-02-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa025,The Effect of the Credit Crunch on Output Price Dynamics: The Corporate Inventory and Liquidity Management Channel,00335533,Quarterly Journal of Economics,136,1,563-619,https://api.elsevier.com/content/abstract/scopus_id/85100301573,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100301573&origin=inward,2021-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa023,Randomizing Religion: The Impact of Protestant Evangelism on Economic Outcomes,00335533,Quarterly Journal of Economics,136,1,293-380,https://api.elsevier.com/content/abstract/scopus_id/85100299389,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100299389&origin=inward,2021-02-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa034,Banking Crises without Panics,00335533,Quarterly Journal of Economics,136,1,51-113,https://api.elsevier.com/content/abstract/scopus_id/85100293959,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100293959&origin=inward,2021-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa031,Minimum Wages and Racial Inequality,00335533,Quarterly Journal of Economics,136,1,169-228,https://api.elsevier.com/content/abstract/scopus_id/85100292035,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100292035&origin=inward,2021-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa035,The Use and Misuse of Coordinated Punishments,00335533,Quarterly Journal of Economics,136,1,471-504,https://api.elsevier.com/content/abstract/scopus_id/85100288333,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100288333&origin=inward,2021-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa030,Anatomy of Corporate Borrowing Constraints,00335533,Quarterly Journal of Economics,136,1,229-291,https://api.elsevier.com/content/abstract/scopus_id/85099408800,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099408800&origin=inward,2021-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa027,The Effects of Police Violence on Inner-City Students,00335533,Quarterly Journal of Economics,136,1,115-168,https://api.elsevier.com/content/abstract/scopus_id/85094671338,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85094671338&origin=inward,2021-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa015,God insures those who pay? Formal insurance and religious offerings in ghana,00335533,Quarterly Journal of Economics,135,4,1799-1848,https://api.elsevier.com/content/abstract/scopus_id/85097157230,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097157230&origin=inward,2020-11-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa021,"Earnings dynamics, changing job skills, and stem careers",00335533,Quarterly Journal of Economics,135,4,1965-2005,https://api.elsevier.com/content/abstract/scopus_id/85097156805,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097156805&origin=inward,2020-11-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa016,Wages and the value of nonemployment,00335533,Quarterly Journal of Economics,135,4,1905-1963,https://api.elsevier.com/content/abstract/scopus_id/85097140116,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097140116&origin=inward,2020-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa022,Identifying modern macro equations with old shocks,00335533,Quarterly Journal of Economics,135,4,2255-2298,https://api.elsevier.com/content/abstract/scopus_id/85094797720,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85094797720&origin=inward,2020-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa024,Watering down environmental regulation in China,00335533,Quarterly Journal of Economics,135,4,2135-2185,https://api.elsevier.com/content/abstract/scopus_id/85094634817,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85094634817&origin=inward,2020-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa020,Misallocation in the market for inputs: Enforcement and the organization of production,00335533,Quarterly Journal of Economics,135,4,2007-2058,https://api.elsevier.com/content/abstract/scopus_id/85094578911,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85094578911&origin=inward,2020-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa018,Distortions in production networks,00335533,Quarterly Journal of Economics,135,4,2187-2253,https://api.elsevier.com/content/abstract/scopus_id/85093986496,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85093986496&origin=inward,2020-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa019,The participation dividend of taxation: how citizens in congo engage more with the state when it tries to tax them,00335533,Quarterly Journal of Economics,135,4,1849-1903,https://api.elsevier.com/content/abstract/scopus_id/85093837496,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85093837496&origin=inward,2020-11-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa014,The making of the modern metropolis: Evidence from London,00335533,Quarterly Journal of Economics,135,4,2059-2133,https://api.elsevier.com/content/abstract/scopus_id/85087289808,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85087289808&origin=inward,2020-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa017,Quantifying the gap between equilibrium and optimum under monopolistic competition,00335533,Quarterly Journal of Economics,135,4,2299-2360,https://api.elsevier.com/content/abstract/scopus_id/85084211647,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084211647&origin=inward,2020-11-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa006,A Unified Welfare Analysis of Government Policies,00335533,Quarterly Journal of Economics,135,3,1209-1318,https://api.elsevier.com/content/abstract/scopus_id/85090478058,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090478058&origin=inward,2020-08-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa009,Financial Market Risk Perceptions and the Macroeconomy,00335533,Quarterly Journal of Economics,135,3,1443-1491,https://api.elsevier.com/content/abstract/scopus_id/85090475106,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090475106&origin=inward,2020-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa010,Optimal Timing of Policy Announcements in Dynamic Election Campaigns,00335533,Quarterly Journal of Economics,135,3,1725-1797,https://api.elsevier.com/content/abstract/scopus_id/85090468969,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090468969&origin=inward,2020-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa013,Workplace Knowledge Flows,00335533,Quarterly Journal of Economics,135,3,1635-1680,https://api.elsevier.com/content/abstract/scopus_id/85090461304,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090461304&origin=inward,2020-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa011,"Rational Inattention, Competitive Supply, and Psychometrics",00335533,Quarterly Journal of Economics,135,3,1681-1724,https://api.elsevier.com/content/abstract/scopus_id/85090445706,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090445706&origin=inward,2020-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa008,A Risk-Centric Model of Demand Recessions and Speculation,00335533,Quarterly Journal of Economics,135,3,1493-1566,https://api.elsevier.com/content/abstract/scopus_id/85090434387,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090434387&origin=inward,2020-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa003,Sequential Bargaining in the Field: Evidence from Millions of Online Bargaining Interactions,00335533,Quarterly Journal of Economics,135,3,1319-1361,https://api.elsevier.com/content/abstract/scopus_id/85087885960,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85087885960&origin=inward,2020-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa005,Income Segregation and Intergenerational Mobility across Colleges in the United States,00335533,Quarterly Journal of Economics,135,3,1567-1633,https://api.elsevier.com/content/abstract/scopus_id/85086441551,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85086441551&origin=inward,2020-08-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa012,What You See is All There is,00335533,Quarterly Journal of Economics,135,3,1363-1398,https://api.elsevier.com/content/abstract/scopus_id/85085752129,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85085752129&origin=inward,2020-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjaa007,"Memory, Attention, and Choice",00335533,Quarterly Journal of Economics,135,3,1399-1442,https://api.elsevier.com/content/abstract/scopus_id/85082006197,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082006197&origin=inward,2020-08-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
10.1093/qje/qjz044,Capital accumulation and structural transformation,00335533,Quarterly Journal of Economics,135,2,1037-1094,https://api.elsevier.com/content/abstract/scopus_id/85085763181,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85085763181&origin=inward,2020-05-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800335533%29&date=1990-2021
