volume,issue,date,abstract,author,jel_desc,jel_code,title,L_code,K_code,D4_code,O3_code,G34_code,year,month,day
88,2,2021-03-01,ECONLIT None Found,"['McKay, Alisdair', 'Nakamura, Emi', 'Guren, Adam M', 'Steinsson, Jón']",[nan],[nan],Housing Wealth Effects: The Long View.,0,0,0,0,0,2021,03,01
88,2,2021-03-01,ECONLIT None Found,"['Larsen, Bradley J']",[nan],[nan],The Efficiency of Real-World Bargaining: Evidence from Wholesale Used-Auto Auctions.,0,0,0,0,0,2021,03,01
88,1,2021-01-01,"Can attitudes towards minorities, an important cultural trait, be changed? We show that the presence of African American soldiers in the UK during World War II reduced anti-minority prejudice, a result of the positive interactions which took place between soldiers and the local population. The change has been persistent: in locations in which more African American soldiers were posted there are fewer members of and voters for the UK's leading far-right party, less implicit bias against blacks and fewer individuals professing racial prejudice, all measured around 2010. Our results point towards intergenerational transmission from parents to children as the most likely explanation.","['Westcott, Mark', 'Schindler, David']","['Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior', 'Economics of Minorities, Races, Indigenous Peoples, and Immigrants; Non-labor Discrimination', 'Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: Europe: 1913-', 'Economic History: Government, War, Law, International Relations, and Regulation: Europe: 1913-']","['D72', 'J15', 'N34', 'N44']",Shocking Racial Attitudes: Black G.I.s in Europe,0,0,0,0,0,2021,01,01
88,1,2021-01-01,"This article studies the introduction of an EU-wide emission standard on the automobile market. Using panel data from 1998 to 2011, I find that firms decreased emission ratings by 14%. Firms use technology adoption and gaming of emission tests to decrease emissions, rather than shifting the sales mix or downsizing. I find that the standard missed its emission target, and from estimating a structural model, I find that the standard was not welfare improving. The political environment in the EU shaped the design and weak enforcement and resulted in firms' choices for abatement by technology adoption and gaming.","['Reynaert, Mathias']","['Firm Behavior: Empirical Analysis', 'Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior', 'Automobiles; Other Transportation Equipment; Related Parts and Equipment', 'Management of Technological Innovation and R&D', 'Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling', 'Environmental Economics: Government Policy']","['D22', 'D72', 'L62', 'O32', 'Q53', 'Q58']",Abatement Strategies and the Cost of Environmental Regulation: Emission Standards on the European Car Market,1,0,0,1,0,2021,01,01
88,1,2021-01-01,"This article studies the impact of immigration on wages, internal migration, and welfare. Using U.S. Census data, I estimate a spatial equilibrium model where labour differs by skill level, gender, and nativity. Workers are heterogeneous in city preferences. Cities vary in productivity levels, housing prices, and amenities. I use the estimated model to assess the distributional consequences of several immigration policies. The results show that a skill selective immigration policy leads to welfare gains for low skill workers, but welfare losses for high skill workers. The negative impacts are more substantial among the incumbent high skill immigrants. Internal migration mitigates the initial negative impacts, particularity in cities where housing supplies are inelastic. However, the negative wage impacts on some workers intensify. This is because an out-migration of workers of a given type may raise the local wages for workers of that type, while reducing the local wages of workers with complementary characteristics. Overall, there are substantial variations in the welfare effects of immigration across and within cities. Further, I use the model to assess the welfare effects of the border wall between Mexico and the U.S. The results show that the potential benefits are significantly smaller than the proposed cost of construction.","['Piyapromdee, Suphanit']","['Measurement and Analysis of Poverty', 'Economics of Minorities, Races, Indigenous Peoples, and Immigrants; Non-labor Discrimination', 'Human Capital; Skills; Occupational Choice; Labor Productivity', 'Wage Level and Structure; Wage Differentials', 'Geographic Labor Mobility; Immigrant Workers', 'Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics']","['I32', 'J15', 'J24', 'J31', 'J61', 'R23']","The Impact of Immigration on Wages, Internal Migration, and Welfare",0,0,0,0,0,2021,01,01
88,1,2021-01-01,"Little is known about whether people make good choices when facing important decisions. This article reports on a large-scale randomized field experiment in which research subjects having difficulty making a decision flipped a coin to help determine their choice. For important decisions (e.g. quitting a job or ending a relationship), individuals who are told by the coin toss to make a change are more likely to make a change, more satisfied with their decisions, and happier six months later than those whose coin toss instructed maintaining the status quo. This finding suggests that people may be excessively cautious when facing life-changing choices.","['Levitt, Steven D.']","['Consumer Economics: Empirical Analysis', 'Micro-Based Behavioral Economics: Role and Effects of Psychological, Emotional, Social, and Cognitive Factors on Decision Making', 'General Welfare; Well-Being']","['D12', 'D91', 'I31']",Heads or Tails: The Impact of a Coin Toss on Major Life Decisions and Subsequent Happiness,0,0,0,0,0,2021,01,01
88,1,2021-01-01,"Macroeconomists traditionally ignore temporary price markdowns (""sales"") under the assumption that they are unrelated to aggregate phenomena. We revisit this view. First, we provide robust evidence from the U.K. and U.S. CPI micro data that the frequency of sales is strongly countercyclical, as much as doubling during the Great Recession. Second, we build a general equilibrium model in which cyclical sales arise endogenously as retailers try to attract bargain hunters. The calibrated model fits well the business cycle co-movement of sales with consumption and hours worked, and the strong substitution between market work and shopping time documented in the time-use literature. The model predicts that after a monetary contraction, the heightened use of discounts by firms amplifies the fall in the aggregate price level, attenuating by a third the one-year response of real consumption.","['Vincent, Nicolas', 'Kryvtsov, Oleksiy']","['Macroeconomics: Consumption; Saving; Wealth', 'Price Level; Inflation; Deflation', 'Business Fluctuations; Cycles', 'Monetary Policy', 'Production, Pricing, and Market Structure; Size Distribution of Firms', 'Retail and Wholesale Trade; e-Commerce']","['E21', 'E31', 'E32', 'E52', 'L11', 'L81']",The Cyclicality of Sales and Aggregate Price Flexibility,1,0,0,0,0,2021,01,01
88,1,2021-01-01,"We identify a new mechanism through which cultural diversity affects economic outcomes, based on a model of culture as shared cognition. Under this view, cultural diversity matters because it increases strategic uncertainty. The model can help better understand a variety of disparate evidence, including why homogeneous societies can be more conformist, why diverse societies may get stuck in a low-trust trap, why companies with a strong culture may fail to adopt superior work practices, and why autocratic rulers in diverse societies may overinvest in state capacity.","['Kets, Willemien', 'Sandroni, Alvaro']","['Institutions: Design, Formation, Operations, and Impact', 'Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior', 'Criteria for Decision-Making under Risk and Uncertainty', 'Corporate Culture; Diversity; Social Responsibility', 'Economic Sociology; Economic Anthropology; Language; Social and Economic Stratification']","['D02', 'D72', 'D81', 'M14', 'Z13']",A Theory of Strategic Uncertainty and Cultural Diversity,0,0,0,0,0,2021,01,01
88,1,2021-01-01,"What is the relationship between bank capital, the risk of a financial crisis, and its severity? This article introduces the first comprehensive analysis of the long-run evolution of the capital structure of modern banking using newly constructed data for banks' balance sheets in 17 countries since 1870. In addition to establishing stylized facts on the changing funding mix of banks, we study the nexus between capital structure and financial instability. We find no association between higher capital and lower risk of banking crisis. However, economies with better capitalized banking systems recover faster from financial crises as credit begins to flow back more readily.","['Jorda, oscar', 'Schularick, Moritz', 'Richter, Bjorn', 'Taylor, Alan M.']","['Financial Markets and the Macroeconomy', 'Financial Crises', 'Banks; Depository Institutions; Micro Finance Institutions; Mortgages', 'Financing Policy; Financial Risk and Risk Management; Capital and Ownership Structure; Value of Firms; Goodwill']","['E44', 'G01', 'G21', 'G32']","Bank Capital Redux: Solvency, Liquidity, and Crisis",0,0,0,0,0,2021,01,01
88,1,2021-01-01,"In this paper, we use two comprehensive micro-data sets to study how the distribution of mortgage debt evolved during the 2000s housing boom. We show that the allocation of mortgage debt across the income distribution remained stable, as did the allocation of real estate assets. Any theory of the boom must replicate these facts, and a general equilibrium model shows that doing so requires two elements: (1) an exogenous shock that increases expected house price growth or, alternatively, reduces interest rates and (2) financial markets that endogenously relax borrowing constraints in response to the shock. Empirically, the endogenous relaxation of constraints was largely accomplished with subprime lending, which allowed the mortgage debt of low-income households to increase at the same rate as that of high-income households.","['Loewenstein, Lara', 'Foote, Christopher L.', 'Willen, Paul S.']","['Personal Income, Wealth, and Their Distributions', 'Interest Rates: Determination, Term Structure, and Effects', 'Banks; Depository Institutions; Micro Finance Institutions; Mortgages', 'Household Saving, Borrowing, Debt, and Wealth', 'Urban, Rural, Regional, Real Estate, and Transportation Economics: Housing Demand', 'Housing Supply and Markets']","['D31', 'E43', 'G21', 'G51', 'R21', 'R31']",Cross-Sectional Patterns of Mortgage Debt during the Housing Boom: Evidence and Implications,0,0,0,0,0,2021,01,01
88,1,2021-01-01,"This article studies how the monetary policy regime affects the relative importance of nominal exchange rates and inflation rates in shaping the response of real exchange rates to shocks. We document two facts about inflation-targeting countries. First, the current real exchange rate predicts future changes in the nominal exchange rate. Second, the real exchange rate is a poor predictor of future inflation rates. We estimate a medium-size, open-economy DSGE model that accounts quantitatively for these facts as well as other empirical properties of real and nominal exchange rates. The key estimated shocks that drive the dynamics of exchange rates and their covariance with inflation are disturbances to the foreign demand for dollar-denominated bonds.","['Eichenbaum, M. S.', 'Johannsen, B. K.', 'Rebelo, S. T.']","['General Aggregative Models: Keynes; Keynesian; Post-Keynesian; Modern Monetary Theory', 'Price Level; Inflation; Deflation', 'Interest Rates: Determination, Term Structure, and Effects', 'Monetary Policy', 'Foreign Exchange']","['E12', 'E31', 'E43', 'E52', 'F31']",Monetary Policy and the Predictability of Nominal Exchange Rates,0,0,0,0,0,2021,01,01
88,1,2021-01-01,"Fixed differences loom smaller when compared to large differences. We propose a model of relative thinking where a person weighs a given change along a consumption dimension by less when it is compared to bigger changes along that dimension. In deterministic settings, the model predicts context effects such as the attraction effect but predicts meaningful bounds on such effects driven by the intrinsic utility for the choices. In risky environments, a person is less likely to sacrifice utility on one dimension to gain utility on another that is made riskier. For example, a person is less likely to exert effort for a fixed monetary return if there is greater overall income uncertainty. We design and run experiments to test basic model predictions and find support for these predictions.","['Rabin, Matthew', 'Schwartzstein, Joshua', 'Bushong, Benjamin']","['Consumer Economics: Theory', 'Criteria for Decision-Making under Risk and Uncertainty', 'Micro-Based Behavioral Economics: Role and Effects of Psychological, Emotional, Social, and Cognitive Factors on Decision Making']","['D11', 'D81', 'D91']",A Model of Relative Thinking,0,0,0,0,0,2021,01,01
88,1,2021-01-01,"What is the aggregate and distributional impact of microfinance? To answer this question, we develop a quantitative macroeconomic framework of entrepreneurship and financial frictions in which microfinance is modelled as guaranteed small-size loans. We discipline and validate our model using recent empirical evaluations of small-scale microfinance programs. We find that the long-run general equilibrium impact is substantially different from the short-run effect. In the short-run partial equilibrium, output and capital increase with microfinance but total factor productivity (TFP) falls. In the long run, when general equilibrium effects are considered, as should be for economy-wide microfinance interventions, scaling up microfinance has only a small impact on per-capita income, because an increase in TFP is offset by lower capital accumulation. However, the vast majority of the population benefits from microfinance directly and indirectly. The welfare gains are larger for the poor and the marginal entrepreneurs, although higher interest rates in general equilibrium tilt the gains toward the rich.","['Kaboski, Joseph P.', 'Buera, Francisco J.', 'Shin, Yongseok']","['Investment; Capital; Intangible Capital; Capacity', 'Macroeconomics: Production', 'Interest Rates: Determination, Term Structure, and Effects', 'Financial Markets and the Macroeconomy', 'Banks; Depository Institutions; Micro Finance Institutions; Mortgages', 'Entrepreneurship']","['E22', 'E23', 'E43', 'E44', 'G21', 'L26']",The Macroeconomics of Microfinance,1,0,0,0,0,2021,01,01
88,1,2021-01-01,"We model a decentralized, dynamic auction market platform in which a continuum of buyers and sellers participate in simultaneous, single-unit auctions each period. Our model accounts for the endogenous entry of agents and the impact of intertemporal optimization on bids. We estimate the structural primitives of our model using Kindle sales on eBay. We find that just over one-third of Kindle auctions on eBay result in an inefficient allocation with deadweight loss amounting to 14% of total possible market surplus. We also find that partial centralization--for example, running half as many 2-unit, uniform-price auctions each day--would eliminate a large fraction of the inefficiency, but yield lower seller revenues. Our results also highlight the importance of understanding platform composition effects--selection of agents into the market--in assessing the implications of market redesign. We also prove that the equilibrium of our model with a continuum of buyers and sellers is an approximate equilibrium of the analogous model with a finite number of agents.","['Bodoh-Creed, Aaron L.', 'Boehnke, Jorn', 'Hickman, Brent']","['Auctions', 'Market Design']","['D44', 'D47']",How Efficient Are Decentralized Auction Platforms?,0,0,1,0,0,2021,01,01
88,1,2021-01-01,"This article develops a theory of the balance sheet channel that places a central emphasis on the liquidity of secondary markets for macro-contingent claims. We show that the presence of dispersed information and imperfect competition in secondary markets, interacted with financial constraints, results in mispricing and misallocation of aggregate risk, distorts aggregate investment, and exacerbates asset price and output volatility. The magnitude of balance sheet amplification effects becomes endogenously tied to the severity of market frictions, which likely vary over time and across economies. The laissez-faire equilibrium is constrained inefficient due to a novel externality originating from rent-extracting behaviour of agents in secondary markets. Optimal corrective policy boosts secondary market liquidity through subsidies to trade in macro-contingent claims, which enhances aggregate risk-sharing and stabilizes the business cycle.","['Asriyan, Vladimir']","['Externalities', 'Search; Learning; Information and Knowledge; Communication; Belief; Unawareness', 'Investment; Capital; Intangible Capital; Capacity', 'Macroeconomics: Production', 'Business Fluctuations; Cycles', 'Equities; Fixed Income Securities']","['D62', 'D83', 'E22', 'E23', 'E32', 'G12']",Balance Sheet Channel with Information-Trading Frictions in Secondary Markets,0,0,0,0,0,2021,01,01
88,1,2021-01-01,"This article introduces a general equilibrium model of endogenous technical change through basic and applied research. Basic research differs from applied research in the nature and the magnitude of the generated spillovers. We propose a novel way of empirically identifying these spillovers and embed them in a framework with private firms and a public research sector. After characterizing the equilibrium, we estimate our model using micro-level data on research expenditures by French firms. Our key finding is that uniform research subsidies can accentuate the dynamic misallocation in the economy by oversubsidizing applied research. Policies geared towards public basic research and its interaction with the private sector are significantly welfare-improving.","['Serrano-Velarde, Nicolas', 'Akcigit, Ufuk', 'Hanley, Douglas']","['Firm Behavior: Empirical Analysis', 'Capital Budgeting; Fixed Investment and Inventory Studies; Capacity', 'Innovation and Invention: Processes and Incentives', 'Technological Change: Choices and Consequences; Diffusion Processes', 'Technological Change: Government Policy']","['D22', 'G31', 'O31', 'O33', 'O38']","Back to Basics: Basic Research Spillovers, Innovation Policy, and Growth",0,0,0,1,0,2021,01,01
87,6,2020-11-01,"We study the design of monitoring in dynamic settings with moral hazard. An agent (e.g. a firm) benefits from reputation for quality, and a principal (e.g. a regulator) can learn the agent's quality via costly inspections. Monitoring plays two roles: an incentive role, because outcomes of inspections affect agent's reputation, and an informational role because the principal directly values the information. We characterize the optimal monitoring policy inducing full effort. When information is the principal's main concern, optimal monitoring is deterministic with periodic reviews. When incentive provision is the main concern, optimal monitoring is random with a constant hazard rate.","['Marinovic, Ivan', 'Skrzypacz, Andrzej', 'Varas, Felipe']","['Firm Behavior: Theory', 'Asymmetric and Private Information; Mechanism Design', 'Information and Product Quality; Standardization and Compatibility']","['D21', 'D82', 'L15']",Random Inspections and Periodic Reviews: Optimal Dynamic Monitoring,1,0,0,0,0,2020,11,01
87,6,2020-11-01,"This article develops a search theory of labour unions in which the possibility of unionization distorts the behaviour of non-union firms. In the model, unions arise endogenously through a majority election within firms. As union wages are set through a collective bargaining process, unionization compresses wages and lowers profits. To prevent unionization, non-union firms over-hire high-skill workers--who vote against the union--and under-hire low-skill workers--who vote in its favour. As a consequence of this distortion in hiring, firms that are threatened by unionization hire fewer workers, produce less and pay a more concentrated distribution of wages. In the calibrated economy, the threat of unionization has a significant negative impact on aggregate output, but it also reduces wage inequality.","['Taschereau-Dumouchel, Mathieu']","['Firm Behavior: Theory', 'Labor Demand', 'Human Capital; Skills; Occupational Choice; Labor Productivity', 'Wage Level and Structure; Wage Differentials', 'Trade Unions: Objectives, Structure, and Effects', 'Dispute Resolution: Strikes, Arbitration, and Mediation; Collective Bargaining', 'Firm Performance: Size, Diversification, and Scope']","['D21', 'J23', 'J24', 'J31', 'J51', 'J52', 'L25']",The Union Threat,1,0,0,0,0,2020,11,01
87,6,2020-11-01,"Insurance benefit design has important implications for consumer welfare. In this article, we model insurer behaviour in the Medicare prescription drug coverage market and show that strategic private insurer incentives impose a fiscal externality on the traditional Medicare program. We document that plans covering medical expenses have more generous drug coverage than plans that are only responsible for prescription drug spending, which translates into higher drug utilization by enrolees. The effect is driven by drugs that reduce medical expenditure and treat chronic conditions. Our equilibrium model of benefit design endogenizes plan characteristics and accounts for asymmetric information; the model estimates confirm that differential incentives to internalize medical care offsets can explain disparities across plans. Counterfactuals show that strategic insurer incentives are as important as asymmetric information in determining benefit design.","['Starc, Amanda', 'Town, Robert J.']","['Externalities', 'Insurance; Insurance Companies; Actuarial Studies', 'Health Behavior', 'Health Insurance, Public and Private', 'Health: Government Policy; Regulation; Public Health']","['D62', 'G22', 'I12', 'I13', 'I18']",Externalities and Benefit Design in Health Insurance,0,0,0,0,0,2020,11,01
87,6,2020-11-01,"This article establishes a new fact about educational production: ordinal academic rank during primary school has lasting impacts on secondary school achievement that are independent of underlying ability. Using data on the universe of English school students, we exploit naturally occurring differences in achievement distributions across primary school classes to estimate the impact of class rank. We find large effects on test scores, confidence, and subject choice during secondary school, even though these students have a new set of peers and teachers who are unaware of the students' prior ranking in primary school. The effects are especially pronounced for boys, contributing to an observed gender gap in the number of Maths courses chosen at the end of secondary school. Using a basic model of student effort allocation across subjects, we distinguish between learning and non-cognitive skills mechanisms, finding support for the latter.","['Weinhardt, Felix', 'Murphy, Richard']","['Analysis of Education', 'Returns to Education', 'Economics of Gender; Non-labor Discrimination', 'Human Capital; Skills; Occupational Choice; Labor Productivity']","['I21', 'I26', 'J16', 'J24']",Top of the Class: The Importance of Ordinal Rank,0,0,0,0,0,2020,11,01
87,6,2020-11-01,"U.S. monetary policy shocks induce comovements in the international financial variables that characterize the ""Global Financial Cycle."" A single global factor that explains an important share of the variation of risky asset prices around the world decreases significantly after a U.S. monetary tightening. Monetary contractions in the US lead to significant deleveraging of global financial intermediaries, a decline in the provision of domestic credit globally, strong retrenchments of international credit flows, and tightening of foreign financial conditions. Countries with floating exchange rate regimes are subject to similar financial spillovers.","['Rey, Helene', 'Miranda-Agrippino, Silvia']","['Business Fluctuations; Cycles', 'Financial Markets and the Macroeconomy', 'Monetary Policy', 'International Monetary Arrangements and Institutions', 'International Business Cycles', 'Financial Crises']","['E32', 'E44', 'E52', 'F33', 'F44', 'G01']",U.S. Monetary Policy and the Global Financial Cycle,0,0,0,0,0,2020,11,01
87,6,2020-11-01,"An increasing number of police departments use information technology (IT) to optimize patrolling strategies, yet little is known about its effectiveness in preventing crime. Based on quasi-random access to ""predictive policing,"" this study shows that IT improves police productivity as measured by crime clearance rates. Thanks to detailed information on individual incidents and offender-level identifiers it also shows that criminals strategies are predictable. Moreover, the introduction of predictive policing coincides with a large negative trend-discontinuity in crime rates. The benefit-cost ratio of this IT innovation appears to be large.","['Mastrobuoni, Giovanni']","['Allocative Efficiency; Cost-Benefit Analysis', 'Human Capital; Skills; Occupational Choice; Labor Productivity', 'Public Sector Labor Markets', 'Illegal Behavior and the Enforcement of Law', 'Organization of Production']","['D61', 'J24', 'J45', 'K42', 'L23']",Crime Is Terribly Revealing: Information Technology and Police Productivity,1,1,0,0,0,2020,11,01
87,6,2020-11-01,"We surveyed a large sample of Swedish lottery players about their psychological well-being 5-22 years after a major lottery event and analysed the data following pre-registered procedures. Relative to matched controls, large-prize winners experience sustained increases in overall life satisfaction that persist for over a decade and show no evidence of dissipating over time. The estimated treatment effects on happiness and mental health are significantly smaller. Follow-up analyses of domain-specific aspects of life satisfaction implicate financial life satisfaction as an important mediator for the long-run increase in overall life satisfaction.","['Cesarini, David', 'Lindqvist, Erik', 'ostling, Robert']","['Household Saving, Borrowing, Debt, and Wealth', 'Health Behavior', 'General Welfare; Well-Being']","['G51', 'I12', 'I31']",Long-Run Effects of Lottery Wealth on Psychological Well-Being,0,0,0,0,0,2020,11,01
87,6,2020-11-01,"How far should an industry be allowed to consolidate when competition and innovation are endogenous? We develop a stochastically alternating-move game of dynamic oligopoly and estimate it using data from the hard disk drive industry, in which a dozen global players consolidated into only three in the last 20 years. We find plateau-shaped equilibrium relationships between competition and innovation, with heterogeneity across time and productivity. Our counterfactual simulations suggest the current rule-of-thumb policy, which stops mergers when three or fewer firms exist, strikes approximately the right balance between pro-competitive effects and value-destruction side effects in this dynamic welfare trade-off.","['Uetake, Kosuke', 'Igami, Mitsuru']","['Market Structure, Pricing, and Design: Oligopoly and Other Forms of Market Imperfection', 'Multinational Firms; International Business', 'Mergers; Acquisitions; Restructuring; Voting; Proxy Contests; Corporate Governance', 'Oligopoly and Other Imperfect Markets', 'Microelectronics; Computers; Communications Equipment', 'Innovation and Invention: Processes and Incentives']","['D43', 'F23', 'G34', 'L13', 'L63', 'O31']","Mergers, Innovation, and Entry-Exit Dynamics: Consolidation of the Hard Disk Drive Industry, 1996-2016",1,0,1,1,1,2020,11,01
87,6,2020-11-01,"The large regional variation in minimum wage levels during the period 2002-8 in China implies that Chinese manufacturing firms experienced competitive shocks as a function of firm location and their low-wage employment share. We find that minimum wage hikes accelerate the input substitution from labour to capital, reduce employment growth and accelerate total factor productivity growth--particularly among the less productive firms under private Chinese or foreign ownership, but not among state-owned enterprises. The heterogeneous firm response to labour cost shocks can be explained by differences in management practices and suggests that management quality and competitive pressure are complementary.","['Huang, Yi', 'Wang, Gewei', 'Hau, Harald']","['Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity', 'Multinational Firms; International Business', 'Wages, Compensation, and Labor Costs: Public Policy', 'Public Enterprises; Public-Private Enterprises', 'Industrialization; Manufacturing and Service Industries; Choice of Technology', 'Socialist Systems and Transitional Economies: Factor and Product Markets; Industry Studies; Population', 'Socialist Enterprises and Their Transitions']","['D24', 'F23', 'J38', 'L32', 'O14', 'P23', 'P31']",Firm Response to Competitive Shocks: Evidence from China's Minimum Wage Policy,1,0,0,0,0,2020,11,01
87,6,2020-11-01,"We document that postwar U.S. elections show a strong pattern of ""incumbency disadvantage"": if a party has held the presidency of the country or the governorship of a state for some time, that party tends to lose popularity in the subsequent election. We show that this fact can be explained by a combination of policy inertia and unpredictability in election outcomes. A quantitative analysis shows that the observed magnitude of incumbency disadvantage can arise in several different models of policy inertia. Normative and positive implications of policy inertia leading to incumbency disadvantage are explored.","['Eyigungor, Burcu', 'Chatterjee, Satyajit']","['Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior', 'Positive Analysis of Policy Formulation and Implementation', 'Economic History: Government, War, Law, International Relations, and Regulation: U.S.; Canada: 1913-']","['D72', 'D78', 'N42']","Policy Inertia, Election Uncertainty, and Incumbency Disadvantage of Political Parties",0,0,0,0,0,2020,11,01
87,6,2020-11-01,"This article presents a dynamic political-economic model of total government obligations. Its focus is on the interplay between debt and entitlements. In our model, both are tools by which temporarily powerful groups can extract resources from groups that will be powerful in the future: debt transfers resources across periods; entitlements directly target the future allocation of resources. We prove the following results. First, the presence of endogenous entitlements dampens the incentives of politically powerful groups to accumulate debt, but it leads to an increase in total government obligations. Second, fiscal rules can have perverse effects: if entitlements are unconstrained, and there are capital market frictions, debt limits lead to an increase in total government obligations and to worse outcomes for all groups. Analogous results hold for entitlement limits. Third, our model sheds some lights on the influence of capital market frictions on the incentives of governments to adopt fiscal rules, and implement entitlement programs. Finally, we identify preference polarization as a possible explanation for the joint growth of debt and entitlements.","['Persico, Nicola', 'Lizzeri, Alessandro', 'Bouton, Laurent']","['Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior', 'Fiscal Policy', 'National Debt; Debt Management; Sovereign Debt', 'Welfare, Well-Being, and Poverty: Government Programs; Provision and Effects of Welfare Programs']","['D72', 'E62', 'H63', 'I38']",The Political Economy of Debt and Entitlements,0,0,0,0,0,2020,11,01
87,6,2020-11-01,"While potentially more productive, more complex tasks generate larger agency rents. Agents therefore prefer to acquire complex skills, to earn large rents. In our overlapping generations model, their ability to do so is kept in check by competition with predecessors. Old agents, however, are imperfect substitutes for young ones, because the latter are easier to incentivize, thanks to longer horizons. This reduces competition between generations, enabling young managers to go for larger complexity than their predecessors. Consequently, equilibrium complexity and rents gradually increase beyond what is optimal for the principal and for society.","['Biais, B', 'Landier, A']","['Asymmetric and Private Information; Mechanism Design', 'Returns to Education', 'Human Capital; Skills; Occupational Choice; Labor Productivity']","['D82', 'I26', 'J24']",Endogenous Agency Problems and the Dynamics of Rents,0,0,0,0,0,2020,11,01
87,6,2020-11-01,"We estimate production functions for cognition and health for children aged 1-12 in India, based on the Young Lives Survey. India has over 70 million children aged 0-5 who are at risk of developmental deficits. The inputs into the production functions include parental background, prior child cognition and health, and child investments, which are taken as endogenous. Estimation is based on a nonlinear factor model, based on multiple measurements for both inputs and child outcomes. Our results show an important effect of early health on child cognitive development, which then becomes persistent. Parental investments affect cognitive development at all ages, but more so for younger children. Investments also have an impact on health at early ages only.","['Attanasio, Orazio', 'Meghir, Costas', 'Nix, Emily']","['Health Behavior', 'Analysis of Education', 'Marriage; Marital Dissolution; Family Structure; Domestic Abuse', 'Fertility; Family Planning; Child Care; Children; Youth', 'Human Capital; Skills; Occupational Choice; Labor Productivity', 'Economic Development: Human Resources; Human Development; Income Distribution; Migration']","['I12', 'I21', 'J12', 'J13', 'J24', 'O15']",Human Capital Development and Parental Investment in India,0,0,0,0,0,2020,11,01
